"iso","iso3","country","year","event_type","event_count","population","imr","gdp","polity","fuel_export","precious_export","arrable_land","population_density","primary_commodities_export","gdp_growth","ef_index","mean_years_of_schooling"
430,"LBR","Liberia",2014,"Violence against civilians",12,4359.506,60.127,467.575261283015,6,2532.221,34104.389,500.0,45.2606727574751,220972.466,0.7,0.8913687127024719,4.4
430,"LBR","Liberia",2015,"Battles",0,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2015,"Explosions/Remote violence",0,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2015,"Protests",36,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2015,"Riots",22,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2015,"Strategic developments",1,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2015,"Violence against civilians",9,4472.23,60.127,593.161068454432,6,5341.389,30633.545,500.0,46.4309489202658,106115.88,0.0,0.8914670320302029,4.4
430,"LBR","Liberia",2016,"Battles",3,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2016,"Explosions/Remote violence",0,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2016,"Protests",25,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2016,"Riots",26,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2016,"Strategic developments",1,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2016,"Violence against civilians",7,4586.787,54.057,597.552181780706,6,25869.398,60350.647,500.0,47.6203073089701,118699.588,-1.6,0.891565351357934,4.5
430,"LBR","Liberia",2017,"Battles",4,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
430,"LBR","Liberia",2017,"Explosions/Remote violence",0,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
430,"LBR","Liberia",2017,"Protests",21,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
430,"LBR","Liberia",2017,"Riots",24,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
430,"LBR","Liberia",2017,"Strategic developments",2,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
430,"LBR","Liberia",2017,"Violence against civilians",3,4702.226,54.057,583.830053471054,6,21715.467,82302.976,500.0,48.8187707641196,108142.111,2.5,0.8916636706856651,4.7
434,"LBY","Libya",1997,"Battles",0,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1997,"Explosions/Remote violence",0,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1997,"Protests",0,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1997,"Riots",0,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1997,"Strategic developments",0,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1997,"Violence against civilians",2,5118.007,26.467,6486.65926160374,-7,8911847.854,21.092,2028.0,2.90871932436887,8943893.257,-0.6,0.218,5.0
434,"LBY","Libya",1998,"Battles",1,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1998,"Explosions/Remote violence",0,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1998,"Protests",5,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1998,"Riots",0,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1998,"Strategic developments",0,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1998,"Violence against civilians",4,5196.78,26.467,5754.35648938424,-7,5032897.24,,1815.0,2.95348443343146,5060901.774,-0.4,0.221,5.2
434,"LBY","Libya",1999,"Battles",0,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",1999,"Explosions/Remote violence",0,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",1999,"Protests",0,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",1999,"Riots",0,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",1999,"Strategic developments",2,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",1999,"Violence against civilians",0,5275.926,26.467,6378.21990639043,-7,7468604.664,49.045,1815.0,2.99846607636087,7507617.086,0.5,0.223,5.4
434,"LBY","Libya",2000,"Battles",0,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2000,"Explosions/Remote violence",0,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2000,"Protests",0,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2000,"Riots",3,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2000,"Strategic developments",0,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2000,"Violence against civilians",2,5357.891,26.467,7183.02746802163,-7,1.1913914246E7,,1815.0,3.04505325255465,1.196799804E7,3.7,0.226,5.6
434,"LBY","Libya",2001,"Battles",0,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2001,"Explosions/Remote violence",0,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2001,"Protests",2,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2001,"Riots",1,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2001,"Strategic developments",0,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2001,"Violence against civilians",0,5443.248,21.462,6260.62202768041,-7,1.0220216698E7,3893.185,1815.0,3.09356365868352,1.025495759E7,-1.8,0.228,5.8
434,"LBY","Libya",2002,"Battles",0,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2002,"Explosions/Remote violence",0,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2002,"Protests",2,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2002,"Riots",2,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2002,"Strategic developments",0,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2002,"Violence against civilians",1,5531.089,21.462,3964.28602349351,-7,9039575.905,9226.012,1815.0,3.1434903440672,9071958.632,-1.0,0.231,5.9
434,"LBY","Libya",2003,"Battles",0,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2003,"Explosions/Remote violence",0,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2003,"Protests",0,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2003,"Riots",0,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2003,"Strategic developments",0,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2003,"Violence against civilians",2,5620.547,21.462,4671.67846249675,-7,1.3681309973E7,60137.186,1815.0,3.19432635802539,1.37210475E7,13.0,0.233,6.1
434,"LBY","Libya",2004,"Battles",0,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2004,"Explosions/Remote violence",0,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2004,"Protests",0,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2004,"Riots",1,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2004,"Strategic developments",0,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2004,"Violence against civilians",5,5710.154,21.462,5835.96058376846,-7,1.9302509095E7,62961.656,1750.0,3.24525898814463,1.93687301E7,4.5,0.236,6.3
434,"LBY","Libya",2005,"Battles",0,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2005,"Explosions/Remote violence",0,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2005,"Protests",3,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2005,"Riots",3,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2005,"Strategic developments",0,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2005,"Violence against civilians",1,5798.614,21.462,7846.35403358387,-7,3.0075144866E7,46179.419,1750.0,3.29552894506519,3.015594505E7,11.9,0.238,6.4
434,"LBY","Libya",2006,"Battles",0,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2006,"Explosions/Remote violence",0,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2006,"Protests",2,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2006,"Riots",5,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2006,"Strategic developments",0,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2006,"Violence against civilians",0,5886.872,17.581,9364.505976363,-7,3.5248572895E7,241506.263,1750.0,3.34568921422645,3.532875966E7,6.5,0.241,6.6
434,"LBY","Libya",2007,"Battles",0,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2007,"Explosions/Remote violence",0,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2007,"Protests",0,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2007,"Riots",0,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2007,"Strategic developments",0,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2007,"Violence against civilians",1,5974.787,17.581,10496.52543239,-7,4.513313462E7,193716.381,1750.0,3.39565227275311,4.524467571E7,6.4,0.243,6.8
434,"LBY","Libya",2008,"Battles",2,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2008,"Explosions/Remote violence",0,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2008,"Protests",2,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2008,"Riots",0,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2008,"Strategic developments",1,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2008,"Violence against civilians",1,6058.748,17.581,15748.4448370391,-7,5.9773794417E7,161201.629,1750.0,3.44336587971856,5.998575935E7,-18.1,0.246,7.0
434,"LBY","Libya",2009,"Battles",0,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2009,"Explosions/Remote violence",0,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2009,"Protests",3,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2009,"Riots",0,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2009,"Strategic developments",1,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2009,"Violence against civilians",2,6133.984,17.581,11246.1293608351,-7,3.5488938799E7,419679.773,1750.0,3.48613103424759,3.552524464E7,-3.0,0.249,7.1
434,"LBY","Libya",2010,"Battles",0,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2010,"Explosions/Remote violence",1,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2010,"Protests",1,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2010,"Riots",0,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2010,"Strategic developments",1,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2010,"Violence against civilians",3,6197.663,17.581,13120.5353782838,-7,4.6746702046E7,604829.5,1716.0,3.52232231151324,4.680752217E7,3.2,0.251,7.3
434,"LBY","Libya",2011,"Battles",240,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2011,"Explosions/Remote violence",301,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2011,"Protests",48,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2011,"Riots",22,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2011,"Strategic developments",32,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2011,"Violence against civilians",53,6247.439,12.959,6553.20207620821,-77,1.7984919065E7,374239.336,1716.0,3.55060868181457,1.803490006E7,-66.7,0.254,7.3
434,"LBY","Libya",2012,"Battles",90,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2012,"Explosions/Remote violence",27,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2012,"Protests",58,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2012,"Riots",24,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2012,"Strategic developments",35,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2012,"Violence against civilians",50,6285.748,12.959,16321.6214578988,-77,5.9491062394E7,593132.132,1720.0,3.57238312286166,5.957902495E7,124.7,0.257,7.3
434,"LBY","Libya",2013,"Battles",136,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2013,"Explosions/Remote violence",112,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2013,"Protests",120,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2013,"Riots",27,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2013,"Strategic developments",45,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2013,"Violence against civilians",108,6320.36,12.959,10623.9332041102,-77,4.451069955E7,336755.763,1720.0,3.59204678495516,4.464272641E7,-36.8,0.259,7.3
434,"LBY","Libya",2014,"Battles",600,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2014,"Explosions/Remote violence",302,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2014,"Protests",185,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2014,"Riots",46,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2014,"Strategic developments",56,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2014,"Violence against civilians",407,6362.037,12.959,5450.89267060867,-77,1.9572147897E7,420947.609,1720.0,3.61573990929447,1.970304138E7,-53.0,0.255459805427515,7.3
434,"LBY","Libya",2015,"Battles",519,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2015,"Explosions/Remote violence",385,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2015,"Protests",174,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2015,"Riots",24,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2015,"Strategic developments",89,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2015,"Violence against civilians",223,6418.315,12.959,2833.32786708158,-77,9834140.789,729678.685,1720.0,3.64772326858156,9990046.422,-13.0,0.25758230926775916,7.3
434,"LBY","Libya",2016,"Battles",431,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2016,"Explosions/Remote violence",404,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2016,"Protests",85,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2016,"Riots",21,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2016,"Strategic developments",52,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2016,"Violence against civilians",158,6492.162,10.53,2434.30188929452,-77,7114099.328,1460325.018,1720.0,3.68969162394717,7298794.878,-7.4,0.2597048131080042,7.3
434,"LBY","Libya",2017,"Battles",289,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
434,"LBY","Libya",2017,"Explosions/Remote violence",335,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
434,"LBY","Libya",2017,"Protests",128,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
434,"LBY","Libya",2017,"Riots",21,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
434,"LBY","Libya",2017,"Strategic developments",92,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
434,"LBY","Libya",2017,"Violence against civilians",153,6580.724,10.53,3941.77382089043,-77,1.6297664543E7,776749.628,1720.0,3.74002466553758,1.657094893E7,64.0,0.26182731694824923,7.3
450,"MDG","Madagascar",1997,"Battles",0,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1997,"Explosions/Remote violence",4,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1997,"Protests",1,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1997,"Riots",0,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1997,"Strategic developments",0,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1997,"Violence against civilians",0,14347.854,77.729,291.426867622928,8,15322.89,6422.51,2900.0,24.6613669763405,324560.957,3.69349,0.071,5.2
450,"MDG","Madagascar",1998,"Battles",0,14808.791,77.729,297.70874370461,7,14598.056,4571.062,2900.0,25.4536236990693,316649.793,3.93234,0.076,5.2
450,"MDG","Madagascar",1998,"Explosions/Remote violence",0,14808.791,77.729,297.70874370461,7,14598.056,4571.062,2900.0,25.4536236990693,316649.793,3.93234,0.076,5.2
450,"MDG","Madagascar",1998,"Protests",1,14808.791,77.729,297.70874370461,7,14598.056,4571.062,2900.0,25.4536236990693,316649.793,3.93234,0.076,5.2
450,"MDG","Madagascar",1998,"Riots",2,14808.791,77.729,297.70874370461,7,14598.056,4571.062,2900.0,25.4536236990693,316649.793,3.93234,0.076,5.2
450,"MDG","Madagascar",1998,"Strategic developments",0,14808.791,77.729,297.70874370461,7,14598.056,4571.062,2900.0,25.4536236990693,316649.793,3.93234,0.076,5.2
